연도,월,일정,전시요일,전시순서,온라인상품코드,상품명,브랜드명,정상가,최종혜택가,할인율,결제수량,결제금액(포인트포함),PV
2025,6,06/13,금,3,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,89100,10,33,3195000,
2025,6,06/13,금,4,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,58600,15,49,3276000,
2025,6,06/13,금,5,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,118800,40,42,6053000,
2025,6,06/13,금,6,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,44200,15,120,4447000,
2025,6,06/13,금,7,9100000012,진정 세럼,PURELAB,59000,32500,45,201,6732000,
2025,6,06/13,금,8,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,36000,20,113,4178000,
2025,6,06/14,토,1,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,125300,30,38,5639000,
2025,6,06/14,토,2,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,35400,40,163,5094000,
2025,6,06/14,토,3,9100000014,벨벳 립 틴트,GLOWMATE,32000,25600,20,95,3040000,
2025,6,06/14,토,4,9100000023,미니 공기청정기,AIRNEST,299000,254200,15,22,5187000,
2025,6,06/14,토,5,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,24800,45,105,3223000,
2025,6,06/14,토,6,9100000022,전기 토스터,MORNING BREW,119000,95200,20,57,4590000,
2025,6,06/14,토,7,9100000009,레더 미니 숄더백,ATELIER BAG,329000,181000,45,37,7269000,
2025,6,06/15,일,1,9100000022,전기 토스터,MORNING BREW,119000,71400,40,60,4367000,
2025,6,06/15,일,2,9100000009,레더 미니 숄더백,ATELIER BAG,329000,230300,30,25,6305000,
2025,6,06/15,일,3,9100000003,남성 클래식 셔츠,NORDEN,129000,90300,30,38,3952000,
2025,6,06/15,일,4,9100000021,드립 커피메이커,MORNING BREW,159000,135200,15,23,3350000,
2025,6,06/15,일,5,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,22500,50,162,3312000,
2025,6,06/15,일,6,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,39000,25,141,4829000,
2025,6,06/15,일,7,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,49500,50,56,2753000,
2025,6,06/15,일,8,9100000012,진정 세럼,PURELAB,59000,32500,45,143,5189000,
2025,6,06/16,월,1,9100000023,미니 공기청정기,AIRNEST,299000,254200,15,31,8108000,
2025,6,06/16,월,2,9100000002,여성 울 블렌드 가디건,LUMEN,219000,175200,20,48,7488000,
2025,6,06/16,월,3,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,31200,20,65,2458000,
2025,6,06/16,월,4,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,107400,40,40,3805000,
2025,6,06/16,월,5,9100000024,무선 서큘레이터,AIRNEST,189000,151200,20,34,5671000,
2025,6,06/16,월,6,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,50200,15,49,2394000,
2025,6,06/16,월,7,9100000020,세라믹 냄비 세트,HOME TABLE,249000,124500,50,31,4267000,
2025,6,06/16,월,8,9100000005,러닝 경량 자켓,MOTION LAB,149000,82000,45,49,4972000,
2025,6,06/18,수,1,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,135200,15,28,4573000,
2025,6,06/18,수,2,9100000014,벨벳 립 틴트,GLOWMATE,32000,22400,30,307,5977000,
2025,6,06/18,수,3,9100000005,러닝 경량 자켓,MOTION LAB,149000,89400,40,49,4147000,
2025,6,06/18,수,4,9100000024,무선 서큘레이터,AIRNEST,189000,104000,45,32,3646000,
2025,6,06/18,수,5,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,143200,20,40,5329000,
2025,6,06/18,수,6,9100000022,전기 토스터,MORNING BREW,119000,71400,40,46,2860000,
2025,6,06/18,수,7,9100000021,드립 커피메이커,MORNING BREW,159000,103400,35,47,5922000,
2025,6,06/18,수,8,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,32500,45,180,5039000,
2025,6,06/19,목,1,9100000010,데일리 토트백,ATELIER BAG,259000,207200,20,30,5570000,
2025,6,06/19,목,2,9100000009,레더 미니 숄더백,ATELIER BAG,329000,213800,35,28,6153000,
2025,6,06/19,목,3,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,168300,15,30,5758000,
2025,6,06/19,목,4,9100000023,미니 공기청정기,AIRNEST,299000,179400,40,49,8034000,
2025,6,06/19,목,5,9100000022,전기 토스터,MORNING BREW,119000,77400,35,74,5696000,
2025,6,06/19,목,6,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,127200,20,24,2808000,
2025,6,06/19,목,7,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,125400,40,37,4020000,
2025,6,06/21,토,1,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,116400,35,59,7512000,
2025,6,06/21,토,2,9100000002,여성 울 블렌드 가디건,LUMEN,219000,120500,45,57,6490000,
2025,6,06/21,토,3,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,177600,15,31,6175000,
2025,6,06/21,토,4,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,38000,45,119,5193000,
2025,6,06/21,토,5,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,92400,45,75,7385000,
2025,6,06/21,토,6,9100000023,미니 공기청정기,AIRNEST,299000,239200,20,29,7552000,
2025,6,06/23,월,1,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,39000,25,189,6955000,
2025,6,06/23,월,2,9100000002,여성 울 블렌드 가디건,LUMEN,219000,164200,25,28,4719000,
2025,6,06/23,월,3,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,89100,10,52,3931000,
2025,6,06/23,월,4,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,161100,10,22,4241000,
2025,6,06/23,월,5,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,55200,20,63,4363000,
2025,6,06/24,화,1,9100000023,미니 공기청정기,AIRNEST,299000,164400,45,36,5917000,
2025,6,06/24,화,2,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,29500,50,171,5246000,
2025,6,06/24,화,3,9100000021,드립 커피메이커,MORNING BREW,159000,135200,15,29,3280000,
2025,6,06/24,화,4,9100000009,레더 미니 숄더백,ATELIER BAG,329000,213800,35,32,6499000,
2025,6,06/24,화,5,9100000014,벨벳 립 틴트,GLOWMATE,32000,22400,30,130,3461000,
2025,6,06/24,화,6,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,44200,15,80,3886000,
2025,6,06/24,화,7,9100000012,진정 세럼,PURELAB,59000,38400,35,156,6636000,
2025,6,06/27,금,1,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,25400,35,241,5615000,
2025,6,06/27,금,2,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,38000,45,180,7556000,
2025,6,06/27,금,3,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,125400,40,53,6074000,
2025,6,06/27,금,4,9100000002,여성 울 블렌드 가디건,LUMEN,219000,164200,25,37,5536000,
2025,6,06/27,금,5,9100000020,세라믹 냄비 세트,HOME TABLE,249000,124500,50,54,6764000,
2025,6,06/27,금,6,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,33800,35,194,5769000,
2025,6,06/30,월,1,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,99000,50,78,8818000,
2025,6,06/30,월,2,9100000005,러닝 경량 자켓,MOTION LAB,149000,96800,35,49,5357000,
2025,6,06/30,월,3,9100000024,무선 서큘레이터,AIRNEST,189000,141800,25,38,5822000,
2025,6,06/30,월,4,9100000009,레더 미니 숄더백,ATELIER BAG,329000,213800,35,26,5440000,
2025,6,06/30,월,5,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,32500,45,147,4819000,
2025,7,07/02,수,1,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,118800,40,66,8167000,
2025,7,07/02,수,2,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,143200,20,25,3994000,
2025,7,07/02,수,3,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,23400,40,250,5060000,
2025,7,07/02,수,4,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,87400,45,39,2979000,
2025,7,07/02,수,5,9100000022,전기 토스터,MORNING BREW,119000,95200,20,49,4687000,
2025,7,07/03,목,1,9100000011,수분 장벽 크림,PURELAB,68000,51000,25,134,7862000,
2025,7,07/03,목,2,9100000021,드립 커피메이커,MORNING BREW,159000,127200,20,49,5643000,
2025,7,07/03,목,3,9100000002,여성 울 블렌드 가디건,LUMEN,219000,186200,15,20,3911000,
2025,7,07/03,목,4,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,113400,40,48,4616000,
2025,7,07/03,목,5,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,100800,40,43,4291000,
2025,7,07/03,목,6,9100000009,레더 미니 숄더백,ATELIER BAG,329000,213800,35,42,7716000,
2025,7,07/05,토,1,9100000022,전기 토스터,MORNING BREW,119000,89200,25,56,5373000,
2025,7,07/05,토,2,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,151200,20,24,3677000,
2025,7,07/05,토,3,9100000021,드립 커피메이커,MORNING BREW,159000,111300,30,44,4358000,
2025,7,07/05,토,4,9100000024,무선 서큘레이터,AIRNEST,189000,132300,30,51,6873000,
2025,7,07/05,토,5,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,104500,50,47,5266000,
2025,7,07/08,화,1,9100000012,진정 세럼,PURELAB,59000,47200,20,80,4666000,
2025,7,07/08,화,2,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,34500,50,90,3295000,
2025,7,07/08,화,3,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,161100,10,27,4138000,
2025,7,07/08,화,4,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,49500,50,70,3322000,
2025,7,07/08,화,5,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,46800,10,106,4667000,
2025,7,07/08,화,6,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,170100,10,13,2593000,
2025,7,07/08,화,7,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,115000,45,37,4193000,
2025,7,07/08,화,8,9100000020,세라믹 냄비 세트,HOME TABLE,249000,137000,45,36,5545000,
2025,7,07/09,수,1,9100000010,데일리 토트백,ATELIER BAG,259000,181300,30,39,6625000,
2025,7,07/09,수,2,9100000014,벨벳 립 틴트,GLOWMATE,32000,19200,40,231,5274000,
2025,7,07/09,수,3,9100000022,전기 토스터,MORNING BREW,119000,101200,15,37,3322000,
2025,7,07/09,수,4,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,87400,45,32,3134000,
2025,7,07/09,수,5,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,27300,30,192,4417000,
2025,7,07/10,목,1,9100000010,데일리 토트백,ATELIER BAG,259000,194200,25,22,3908000,
2025,7,07/10,목,2,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,84200,15,54,4229000,
2025,7,07/10,목,3,9100000002,여성 울 블렌드 가디건,LUMEN,219000,175200,20,48,7515000,
2025,7,07/10,목,4,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,38200,15,92,4163000,
2025,7,07/10,목,5,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,138600,30,56,7946000,
2025,7,07/10,목,6,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,125300,30,28,4239000,
2025,7,07/10,목,7,9100000022,전기 토스터,MORNING BREW,119000,95200,20,58,4826000,
2025,7,07/10,목,8,9100000011,수분 장벽 크림,PURELAB,68000,44200,35,138,6602000,
2025,7,07/12,토,1,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,122800,35,41,5112000,
2025,7,07/12,토,2,9100000005,러닝 경량 자켓,MOTION LAB,149000,104300,30,51,6325000,
2025,7,07/12,토,3,9100000022,전기 토스터,MORNING BREW,119000,77400,35,44,3556000,
2025,7,07/12,토,4,9100000021,드립 커피메이커,MORNING BREW,159000,87400,45,49,4471000,
2025,7,07/12,토,5,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,54500,45,78,4034000,
2025,7,07/14,월,1,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,54500,45,48,2745000,
2025,7,07/14,월,2,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,103400,35,48,4330000,
2025,7,07/14,월,3,9100000014,벨벳 립 틴트,GLOWMATE,32000,25600,20,141,3618000,
2025,7,07/14,월,4,9100000019,프리미엄 프라이팬 세트,HOME TABLE,179000,107400,40,33,4268000,
2025,7,07/14,월,5,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,128700,35,37,4176000,
2025,7,07/15,화,1,9100000022,전기 토스터,MORNING BREW,119000,71400,40,64,5057000,
2025,7,07/15,화,2,9100000011,수분 장벽 크림,PURELAB,68000,44200,35,163,6802000,
2025,7,07/15,화,3,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,31200,20,142,4319000,
2025,7,07/15,화,4,9100000024,무선 서큘레이터,AIRNEST,189000,170100,10,19,2808000,
2025,7,07/15,화,5,9100000020,세라믹 냄비 세트,HOME TABLE,249000,124500,50,57,6216000,
2025,7,07/15,화,6,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,127200,20,19,2403000,
2025,7,07/16,수,1,9100000002,여성 울 블렌드 가디건,LUMEN,219000,164200,25,25,4246000,
2025,7,07/16,수,2,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,21400,45,130,2786000,
2025,7,07/16,수,3,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,135800,35,31,4176000,
2025,7,07/16,수,4,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,40500,10,60,2501000,
2025,7,07/16,수,5,9100000021,드립 커피메이커,MORNING BREW,159000,79500,50,70,4899000,
2025,7,07/16,수,6,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,36400,30,175,6222000,
2025,7,07/16,수,7,9100000022,전기 토스터,MORNING BREW,119000,65500,45,72,4980000,
2025,7,07/17,목,1,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,109200,35,71,9199000,
2025,7,07/17,목,2,9100000011,수분 장벽 크림,PURELAB,68000,51000,25,76,4107000,
2025,7,07/17,목,3,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,31500,30,133,4423000,
2025,7,07/17,목,4,9100000020,세라믹 냄비 세트,HOME TABLE,249000,211600,15,15,3682000,
2025,7,07/17,목,5,9100000023,미니 공기청정기,AIRNEST,299000,239200,20,33,7285000,
2025,7,07/17,목,6,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,118800,40,43,4934000,
2025,7,07/18,금,1,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,152200,15,43,6751000,
2025,7,07/18,금,2,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,84000,50,65,5424000,
2025,7,07/18,금,3,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,29500,50,176,5080000,
2025,7,07/18,금,4,9100000023,미니 공기청정기,AIRNEST,299000,179400,40,46,8243000,
2025,7,07/18,금,5,9100000011,수분 장벽 크림,PURELAB,68000,34000,50,234,6833000,
2025,7,07/18,금,6,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,127200,20,30,4541000,
2025,7,07/18,금,7,9100000014,벨벳 립 틴트,GLOWMATE,32000,19200,40,235,4324000,
2025,7,07/18,금,8,9100000002,여성 울 블렌드 가디건,LUMEN,219000,142400,35,36,5386000,
2025,7,07/22,화,1,9100000010,데일리 토트백,ATELIER BAG,259000,181300,30,40,7198000,
2025,7,07/22,화,2,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,109200,35,86,7969000,
2025,7,07/22,화,3,9100000005,러닝 경량 자켓,MOTION LAB,149000,111800,25,32,3363000,
2025,7,07/22,화,4,9100000024,무선 서큘레이터,AIRNEST,189000,132300,30,49,5520000,
2025,7,07/22,화,5,9100000014,벨벳 립 틴트,GLOWMATE,32000,25600,20,195,4719000,
2025,7,07/22,화,6,9100000020,세라믹 냄비 세트,HOME TABLE,249000,199200,20,27,4999000,
2025,7,07/22,화,7,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,25400,35,160,3674000,
2025,7,07/23,수,1,9100000022,전기 토스터,MORNING BREW,119000,107100,10,30,3931000,
2025,7,07/23,수,2,9100000024,무선 서큘레이터,AIRNEST,189000,170100,10,25,3820000,
2025,7,07/23,수,3,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,36000,20,156,5217000,
2025,7,07/23,수,4,9100000010,데일리 토트백,ATELIER BAG,259000,207200,20,33,6280000,
2025,7,07/23,수,5,9100000014,벨벳 립 틴트,GLOWMATE,32000,22400,30,141,3109000,
2025,7,07/23,수,6,9100000001,여성 캐시미어 블렌드 니트,LUMEN,189000,122800,35,38,5565000,
2025,7,07/23,수,7,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,19500,50,218,3883000,
2025,7,07/23,수,8,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,79500,50,39,3052000,
2025,7,07/25,금,1,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,26000,50,173,4101000,
2025,7,07/25,금,2,9100000014,벨벳 립 틴트,GLOWMATE,32000,24000,25,228,4910000,
2025,7,07/25,금,3,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,32500,45,204,5682000,
2025,7,07/25,금,4,9100000022,전기 토스터,MORNING BREW,119000,77400,35,73,5530000,
2025,7,07/25,금,5,9100000011,수분 장벽 크림,PURELAB,68000,51000,25,163,7014000,
2025,7,07/26,토,1,9100000022,전기 토스터,MORNING BREW,119000,71400,40,42,3302000,
2025,7,07/26,토,2,9100000003,남성 클래식 셔츠,NORDEN,129000,90300,30,34,2945000,
2025,7,07/26,토,3,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,69300,30,35,2424000,
2025,7,07/26,토,4,9100000024,무선 서큘레이터,AIRNEST,189000,151200,20,26,3355000,
2025,7,07/26,토,5,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,35100,10,114,3806000,
2025,7,07/26,토,6,9100000004,남성 테이퍼드 팬츠,NORDEN,159000,111300,30,36,3850000,
2025,7,07/27,일,1,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,23400,40,163,3965000,
2025,7,07/27,일,2,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,135800,35,29,4434000,
2025,7,07/27,일,3,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,64400,35,43,2988000,
2025,7,07/27,일,4,9100000026,시그니처 디저트 세트,DAILY PANTRY,59000,29500,50,123,3532000,
2025,7,07/27,일,5,9100000003,남성 클래식 셔츠,NORDEN,129000,116100,10,17,2066000,
2025,7,07/27,일,6,9100000023,미니 공기청정기,AIRNEST,299000,224200,25,31,6635000,
2025,7,07/27,일,7,9100000024,무선 서큘레이터,AIRNEST,189000,141800,25,41,5391000,
2025,7,07/28,월,1,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,46800,10,148,6130000,
2025,7,07/28,월,2,9100000009,레더 미니 숄더백,ATELIER BAG,329000,213800,35,28,6028000,
2025,7,07/28,월,3,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,24800,45,116,2491000,
2025,7,07/28,월,4,9100000024,무선 서큘레이터,AIRNEST,189000,141800,25,23,3872000,
2025,7,07/28,월,5,9100000010,데일리 토트백,ATELIER BAG,259000,220200,15,17,3153000,
2025,7,07/29,화,1,9100000021,드립 커피메이커,MORNING BREW,159000,119200,25,56,6893000,
2025,7,07/29,화,2,9100000003,남성 클래식 셔츠,NORDEN,129000,109600,15,27,2573000,
2025,7,07/29,화,3,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,107400,40,61,5567000,
2025,7,07/29,화,4,9100000022,전기 토스터,MORNING BREW,119000,95200,20,30,2589000,
2025,7,07/29,화,5,9100000025,프리미엄 견과 선물세트,DAILY PANTRY,69000,62100,10,34,2584000,
2025,7,07/31,목,1,9100000009,레더 미니 숄더백,ATELIER BAG,329000,197400,40,29,6075000,
2025,7,07/31,목,2,9100000014,벨벳 립 틴트,GLOWMATE,32000,27200,15,159,4093000,
2025,7,07/31,목,3,9100000013,글로우 쿠션 파운데이션,GLOWMATE,52000,44200,15,137,5838000,
2025,7,07/31,목,4,9100000015,오드퍼퓸 50ML,SCENT ARCHIVE,168000,142800,15,39,5529000,
2025,7,07/31,목,5,9100000021,드립 커피메이커,MORNING BREW,159000,111300,30,53,6429000,
2025,7,07/31,목,6,9100000024,무선 서큘레이터,AIRNEST,189000,160600,15,27,3675000,
2025,8,08/01,금,1,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,118800,40,101,10507000,
2025,8,08/01,금,2,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,69300,30,67,5424000,
2025,8,08/01,금,3,9100000018,너리싱 헤어 마스크,BOTANIC DAY,45000,29200,35,163,5915000,
2025,8,08/01,금,4,9100000008,골프 남성 기능성 팬츠,GREEN FAIRWAY,209000,104500,50,32,4102000,
2025,8,08/01,금,5,9100000005,러닝 경량 자켓,MOTION LAB,149000,89400,40,63,4743000,
2025,8,08/02,토,1,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,134200,25,42,6226000,
2025,8,08/02,토,2,9100000014,벨벳 립 틴트,GLOWMATE,32000,27200,15,125,3047000,
2025,8,08/02,토,3,9100000021,드립 커피메이커,MORNING BREW,159000,143100,10,51,6188000,
2025,8,08/02,토,4,9100000017,퍼퓸 바디워시,BOTANIC DAY,39000,19500,50,178,3401000,
2025,8,08/02,토,5,9100000005,러닝 경량 자켓,MOTION LAB,149000,104300,30,43,4990000,
2025,8,08/02,토,6,9100000006,스포츠 트레이닝 팬츠,MOTION LAB,99000,74200,25,49,3638000,
2025,8,08/02,토,7,9100000024,무선 서큘레이터,AIRNEST,189000,122800,35,37,4246000,
2025,8,08/03,일,1,9100000020,세라믹 냄비 세트,HOME TABLE,249000,174300,30,35,7158000,
2025,8,08/03,일,2,9100000003,남성 클래식 셔츠,NORDEN,129000,83800,35,62,4416000,
2025,8,08/03,일,3,9100000007,골프 여성 카라 티셔츠,GREEN FAIRWAY,179000,143200,20,20,3142000,
2025,8,08/03,일,4,9100000011,수분 장벽 크림,PURELAB,68000,51000,25,125,6022000,
2025,8,08/03,일,5,9100000016,퍼퓸 기프트 세트,SCENT ARCHIVE,198000,138600,30,49,8016000,
